year,electorate,party,ordinary_special,before_onday,local_overseas,votes
2005,Invercargill,Destiny NZ,special,normal,local,8
2005,Invercargill,Destiny NZ,ordinary,advanced,local,8
2005,Invercargill,Destiny NZ,special,advanced,local,0
2005,Invercargill,Destiny NZ,special,advanced,overseas,2
2005,Invercargill,Direct Democracy Party,ordinary,normal,local,9
2005,Invercargill,Direct Democracy Party,special,normal,local,1
2005,Invercargill,Direct Democracy Party,ordinary,advanced,local,1
2005,Invercargill,Direct Democracy Party,special,advanced,local,0
2005,Invercargill,Direct Democracy Party,special,advanced,overseas,0
2005,Invercargill,Green Party,ordinary,normal,local,790
2005,Invercargill,Green Party,special,normal,local,101
2005,Invercargill,Green Party,ordinary,advanced,local,67
2005,Invercargill,Green Party,special,advanced,local,10
2005,Invercargill,Green Party,special,advanced,overseas,12
2005,Invercargill,Jim Anderton's Progressive,ordinary,normal,local,350
2005,Invercargill,Jim Anderton's Progressive,special,normal,local,15
2005,Invercargill,Jim Anderton's Progressive,ordinary,advanced,local,20
2005,Invercargill,Jim Anderton's Progressive,special,advanced,local,3
2005,Invercargill,Jim Anderton's Progressive,special,advanced,overseas,0
2005,Invercargill,Labour Party,ordinary,normal,local,12403
2005,Invercargill,Labour Party,special,normal,local,809
2005,Invercargill,Labour Party,ordinary,advanced,local,929
2005,Invercargill,Labour Party,special,advanced,local,140
2005,Invercargill,Labour Party,special,advanced,overseas,88
2005,Invercargill,Libertarianz,ordinary,normal,local,9
2005,Invercargill,Libertarianz,special,normal,local,0
2005,Invercargill,Libertarianz,ordinary,advanced,local,1
2005,Invercargill,Libertarianz,special,advanced,local,0
2005,Invercargill,Libertarianz,special,advanced,overseas,0
2005,Invercargill,Maori Party,ordinary,normal,local,84
2005,Invercargill,Maori Party,special,normal,local,14
2005,Invercargill,Maori Party,ordinary,advanced,local,7
2005,Invercargill,Maori Party,special,advanced,local,1
2005,Invercargill,Maori Party,special,advanced,overseas,0
2005,Invercargill,National Party,ordinary,normal,local,10616
2005,Invercargill,National Party,special,normal,local,676
2005,Invercargill,National Party,ordinary,advanced,local,1084
2005,Invercargill,National Party,special,advanced,local,104
2005,Invercargill,National Party,special,advanced,overseas,79
2005,Invercargill,NZ Family Rights Protection Party,ordinary,normal,local,9
2005,Invercargill,NZ Family Rights Protection Party,special,normal,local,0
2005,Invercargill,NZ Family Rights Protection Party,ordinary,advanced,local,1
2005,Invercargill,NZ Family Rights Protection Party,special,advanced,local,1
2005,Invercargill,NZ Family Rights Protection Party,special,advanced,overseas,0
2005,Invercargill,NZ First,ordinary,normal,local,1333
2005,Invercargill,NZ First,special,normal,local,70
2005,Invercargill,NZ First,ordinary,advanced,local,109
2005,Invercargill,NZ First,special,advanced,local,12
2005,Invercargill,NZ First,special,advanced,overseas,6
2005,Invercargill,OneNZ Party,ordinary,normal,local,13
2005,Invercargill,OneNZ Party,special,normal,local,0
2005,Invercargill,OneNZ Party,ordinary,advanced,local,0
2005,Invercargill,OneNZ Party,special,advanced,local,0
2005,Invercargill,OneNZ Party,special,advanced,overseas,0
2005,Invercargill,The Republic of NZ Party,ordinary,normal,local,0
2005,Invercargill,The Republic of NZ Party,special,normal,local,1
2005,Invercargill,The Republic of NZ Party,ordinary,advanced,local,2
2005,Invercargill,The Republic of NZ Party,special,advanced,local,2
2005,Invercargill,The Republic of NZ Party,special,advanced,overseas,0
2005,Invercargill,United Future,ordinary,normal,local,910
2005,Invercargill,United Future,special,normal,local,43
2005,Invercargill,United Future,ordinary,advanced,local,61
2005,Invercargill,United Future,special,advanced,local,6
2005,Invercargill,United Future,special,advanced,overseas,4
2005,Kaikoura,99 MP Party,ordinary,normal,local,10
2005,Kaikoura,99 MP Party,special,normal,local,0
2005,Kaikoura,99 MP Party,ordinary,advanced,local,0
2005,Kaikoura,99 MP Party,special,advanced,local,0
2005,Kaikoura,99 MP Party,special,advanced,overseas,0
2005,Kaikoura,ACT,ordinary,normal,local,410
2005,Kaikoura,ACT,special,normal,local,35
2005,Kaikoura,ACT,ordinary,advanced,local,45
2005,Kaikoura,ACT,special,advanced,local,5
2005,Kaikoura,ACT,special,advanced,overseas,10
2005,Kaikoura,Alliance,ordinary,normal,local,29
2005,Kaikoura,Alliance,special,normal,local,4
2005,Kaikoura,Alliance,ordinary,advanced,local,7
2005,Kaikoura,Alliance,special,advanced,local,0
2005,Kaikoura,Alliance,special,advanced,overseas,0
2005,Kaikoura,Aotearoa Legalise Cannabis Party,ordinary,normal,local,51
2005,Kaikoura,Aotearoa Legalise Cannabis Party,special,normal,local,11
2005,Kaikoura,Aotearoa Legalise Cannabis Party,ordinary,advanced,local,6
2005,Kaikoura,Aotearoa Legalise Cannabis Party,special,advanced,local,0
2005,Kaikoura,Aotearoa Legalise Cannabis Party,special,advanced,overseas,0
2005,Kaikoura,Christian Heritage NZ,ordinary,normal,local,37
2005,Kaikoura,Christian Heritage NZ,special,normal,local,2
2005,Kaikoura,Christian Heritage NZ,ordinary,advanced,local,3
2005,Kaikoura,Christian Heritage NZ,special,advanced,local,0
2005,Kaikoura,Christian Heritage NZ,special,advanced,overseas,1
2005,Kaikoura,Democrats for Social Credit,ordinary,normal,local,20
2005,Kaikoura,Democrats for Social Credit,special,normal,local,2
2005,Kaikoura,Democrats for Social Credit,ordinary,advanced,local,1
2005,Kaikoura,Democrats for Social Credit,special,advanced,local,1
2005,Kaikoura,Democrats for Social Credit,special,advanced,overseas,0
2005,Kaikoura,Destiny NZ,ordinary,normal,local,111
2005,Kaikoura,Destiny NZ,special,normal,local,10
2005,Kaikoura,Destiny NZ,ordinary,advanced,local,16
2005,Kaikoura,Destiny NZ,special,advanced,local,2
2005,Kaikoura,Destiny NZ,special,advanced,overseas,0
2005,Kaikoura,Direct Democracy Party,ordinary,normal,local,2
2005,Kaikoura,Direct Democracy Party,special,normal,local,0
2005,Kaikoura,Direct Democracy Party,ordinary,advanced,local,0
2005,Kaikoura,Direct Democracy Party,special,advanced,local,0
2005,Kaikoura,Direct Democracy Party,special,advanced,overseas,2
2005,Kaikoura,Green Party,ordinary,normal,local,1623
2005,Kaikoura,Green Party,special,normal,local,165
2005,Kaikoura,Green Party,ordinary,advanced,local,126
2005,Kaikoura,Green Party,special,advanced,local,51
2005,Kaikoura,Green Party,special,advanced,overseas,40
2005,Kaikoura,Jim Anderton's Progressive,ordinary,normal,local,495
2005,Kaikoura,Jim Anderton's Progressive,special,normal,local,19
2005,Kaikoura,Jim Anderton's Progressive,ordinary,advanced,local,30
2005,Kaikoura,Jim Anderton's Progressive,special,advanced,local,11
2005,Kaikoura,Jim Anderton's Progressive,special,advanced,overseas,3
2005,Kaikoura,Labour Party,ordinary,normal,local,10605
2005,Kaikoura,Labour Party,special,normal,local,876
2005,Kaikoura,Labour Party,ordinary,advanced,local,754
2005,Kaikoura,Labour Party,special,advanced,local,200
2005,Kaikoura,Labour Party,special,advanced,overseas,80
2005,Kaikoura,Libertarianz,ordinary,normal,local,7
2005,Kaikoura,Libertarianz,special,normal,local,1
2005,Kaikoura,Libertarianz,ordinary,advanced,local,0
2005,Kaikoura,Libertarianz,special,advanced,local,0
2005,Kaikoura,Libertarianz,special,advanced,overseas,1
2005,Kaikoura,Maori Party,ordinary,normal,local,101
2005,Kaikoura,Maori Party,special,normal,local,16
2005,Kaikoura,Maori Party,ordinary,advanced,local,10
2005,Kaikoura,Maori Party,special,advanced,local,5
2005,Kaikoura,Maori Party,special,advanced,overseas,1
2005,Kaikoura,National Party,ordinary,normal,local,13051
2005,Kaikoura,National Party,special,normal,local,1065
2005,Kaikoura,National Party,ordinary,advanced,local,1064
2005,Kaikoura,National Party,special,advanced,local,315
2005,Kaikoura,National Party,special,advanced,overseas,141
2005,Kaikoura,NZ Family Rights Protection Party,ordinary,normal,local,2
2005,Kaikoura,NZ Family Rights Protection Party,special,normal,local,1
2005,Kaikoura,NZ Family Rights Protection Party,ordinary,advanced,local,0
2005,Kaikoura,NZ Family Rights Protection Party,special,advanced,local,0
2005,Kaikoura,NZ Family Rights Protection Party,special,advanced,overseas,0
2005,Kaikoura,NZ First,ordinary,normal,local,1726
2005,Kaikoura,NZ First,special,normal,local,128
2005,Kaikoura,NZ First,ordinary,advanced,local,135
2005,Kaikoura,NZ First,special,advanced,local,46
2005,Kaikoura,NZ First,special,advanced,overseas,1
2005,Kaikoura,OneNZ Party,ordinary,normal,local,13
2005,Kaikoura,OneNZ Party,special,normal,local,0
2005,Kaikoura,OneNZ Party,ordinary,advanced,local,0
2005,Kaikoura,OneNZ Party,special,advanced,local,0
2005,Kaikoura,OneNZ Party,special,advanced,overseas,0
2005,Kaikoura,The Republic of NZ Party,ordinary,normal,local,7
2005,Kaikoura,The Republic of NZ Party,special,normal,local,0
2005,Kaikoura,The Republic of NZ Party,ordinary,advanced,local,0
2005,Kaikoura,The Republic of NZ Party,special,advanced,local,0
2005,Kaikoura,The Republic of NZ Party,special,advanced,overseas,0
2005,Kaikoura,United Future,ordinary,normal,local,851
2005,Kaikoura,United Future,special,normal,local,40
2005,Kaikoura,United Future,ordinary,advanced,local,75
2005,Kaikoura,United Future,special,advanced,local,9
2005,Kaikoura,United Future,special,advanced,overseas,6
2005,Mana,99 MP Party,ordinary,normal,local,7
2005,Mana,99 MP Party,special,normal,local,1
2005,Mana,99 MP Party,ordinary,advanced,local,0
2005,Mana,99 MP Party,special,advanced,local,0
2005,Mana,99 MP Party,special,advanced,overseas,0
2005,Mana,ACT,ordinary,normal,local,275
2005,Mana,ACT,special,normal,local,15
2005,Mana,ACT,ordinary,advanced,local,22
2005,Mana,ACT,special,advanced,local,4
2005,Mana,ACT,special,advanced,overseas,6
2005,Mana,Alliance,ordinary,normal,local,43
2005,Mana,Alliance,special,normal,local,4
2005,Mana,Alliance,ordinary,advanced,local,2
2005,Mana,Alliance,special,advanced,local,0
2005,Mana,Alliance,special,advanced,overseas,0
2005,Mana,Aotearoa Legalise Cannabis Party,ordinary,normal,local,71
2005,Mana,Aotearoa Legalise Cannabis Party,special,normal,local,11
2005,Mana,Aotearoa Legalise Cannabis Party,ordinary,advanced,local,1
2005,Mana,Aotearoa Legalise Cannabis Party,special,advanced,local,0
2005,Mana,Aotearoa Legalise Cannabis Party,special,advanced,overseas,0
2005,Mana,Christian Heritage NZ,ordinary,normal,local,17
2005,Mana,Christian Heritage NZ,special,normal,local,1
2005,Mana,Christian Heritage NZ,ordinary,advanced,local,2
2005,Mana,Christian Heritage NZ,special,advanced,local,0
2005,Mana,Christian Heritage NZ,special,advanced,overseas,2
2005,Mana,Democrats for Social Credit,ordinary,normal,local,6
2005,Mana,Democrats for Social Credit,special,normal,local,0
2005,Mana,Democrats for Social Credit,ordinary,advanced,local,1
2005,Mana,Democrats for Social Credit,special,advanced,local,0
2005,Mana,Democrats for Social Credit,special,advanced,overseas,0
2005,Mana,Destiny NZ,ordinary,normal,local,185
2005,Mana,Destiny NZ,special,normal,local,22
2005,Mana,Destiny NZ,ordinary,advanced,local,13
2005,Mana,Destiny NZ,special,advanced,local,2
2005,Mana,Destiny NZ,special,advanced,overseas,2
2005,Mana,Direct Democracy Party,ordinary,normal,local,6
2005,Mana,Direct Democracy Party,special,normal,local,1
2005,Mana,Direct Democracy Party,ordinary,advanced,local,0
2005,Mana,Direct Democracy Party,special,advanced,local,0
2005,Mana,Direct Democracy Party,special,advanced,overseas,0
2005,Mana,Green Party,ordinary,normal,local,1658
2005,Mana,Green Party,special,normal,local,147
2005,Mana,Green Party,ordinary,advanced,local,117
2005,Mana,Green Party,special,advanced,local,27
2005,Mana,Green Party,special,advanced,overseas,46
2005,Mana,Jim Anderton's Progressive,ordinary,normal,local,310
2005,Mana,Jim Anderton's Progressive,special,normal,local,17
2005,Mana,Jim Anderton's Progressive,ordinary,advanced,local,11
2005,Mana,Jim Anderton's Progressive,special,advanced,local,3
2005,Mana,Jim Anderton's Progressive,special,advanced,overseas,4
2005,Mana,Labour Party,ordinary,normal,local,13339
2005,Mana,Labour Party,special,normal,local,1404
2005,Mana,Labour Party,ordinary,advanced,local,816
2005,Mana,Labour Party,special,advanced,local,211
2005,Mana,Labour Party,special,advanced,overseas,246
2005,Mana,Libertarianz,ordinary,normal,local,7
2005,Mana,Libertarianz,special,normal,local,1
2005,Mana,Libertarianz,ordinary,advanced,local,1
2005,Mana,Libertarianz,special,advanced,local,0
2005,Mana,Libertarianz,special,advanced,overseas,0
2005,Mana,Maori Party,ordinary,normal,local,194
2005,Mana,Maori Party,special,normal,local,36
2005,Mana,Maori Party,ordinary,advanced,local,12
2005,Mana,Maori Party,special,advanced,local,3
2005,Mana,Maori Party,special,advanced,overseas,3
2005,Mana,National Party,ordinary,normal,local,8570
2005,Mana,National Party,special,normal,local,656
2005,Mana,National Party,ordinary,advanced,local,600
2005,Mana,National Party,special,advanced,local,117
2005,Mana,National Party,special,advanced,overseas,165
2005,Mana,NZ Family Rights Protection Party,ordinary,normal,local,5
2005,Mana,NZ Family Rights Protection Party,special,normal,local,0
2005,Mana,NZ Family Rights Protection Party,ordinary,advanced,local,0
2005,Mana,NZ Family Rights Protection Party,special,advanced,local,0
2005,Mana,NZ Family Rights Protection Party,special,advanced,overseas,0
2005,Mana,NZ First,ordinary,normal,local,1051
2005,Mana,NZ First,special,normal,local,81
2005,Mana,NZ First,ordinary,advanced,local,88
2005,Mana,NZ First,special,advanced,local,13
2005,Mana,NZ First,special,advanced,overseas,11
2005,Mana,OneNZ Party,ordinary,normal,local,4
2005,Mana,OneNZ Party,special,normal,local,0
2005,Mana,OneNZ Party,ordinary,advanced,local,1
2005,Mana,OneNZ Party,special,advanced,local,0
2005,Mana,OneNZ Party,special,advanced,overseas,0
2005,Mana,The Republic of NZ Party,ordinary,normal,local,2
2005,Mana,The Republic of NZ Party,special,normal,local,1
2005,Mana,The Republic of NZ Party,ordinary,advanced,local,0
2005,Mana,The Republic of NZ Party,special,advanced,local,0
2005,Mana,The Republic of NZ Party,special,advanced,overseas,0
2005,Mana,United Future,ordinary,normal,local,1157
2005,Mana,United Future,special,normal,local,74
2005,Mana,United Future,ordinary,advanced,local,88
2005,Mana,United Future,special,advanced,local,18
2005,Mana,United Future,special,advanced,overseas,9
2005,Mangere,99 MP Party,ordinary,normal,local,2
2005,Mangere,99 MP Party,special,normal,local,0
2005,Mangere,99 MP Party,ordinary,advanced,local,0
2005,Mangere,99 MP Party,special,advanced,local,0
2005,Mangere,99 MP Party,special,advanced,overseas,0
2005,Mangere,ACT,ordinary,normal,local,119
2005,Mangere,ACT,special,normal,local,19
2005,Mangere,ACT,ordinary,advanced,local,0
2005,Mangere,ACT,special,advanced,local,3
2005,Mangere,ACT,special,advanced,overseas,0
2005,Mangere,Alliance,ordinary,normal,local,36
2005,Mangere,Alliance,special,normal,local,10
2005,Mangere,Alliance,ordinary,advanced,local,2
2005,Mangere,Alliance,special,advanced,local,0
2005,Mangere,Alliance,special,advanced,overseas,0
2005,Mangere,Aotearoa Legalise Cannabis Party,ordinary,normal,local,44
2005,Mangere,Aotearoa Legalise Cannabis Party,special,normal,local,12
2005,Mangere,Aotearoa Legalise Cannabis Party,ordinary,advanced,local,1
2005,Mangere,Aotearoa Legalise Cannabis Party,special,advanced,local,2
2005,Mangere,Aotearoa Legalise Cannabis Party,special,advanced,overseas,0
2005,Mangere,Christian Heritage NZ,ordinary,normal,local,30
2005,Mangere,Christian Heritage NZ,special,normal,local,2
2005,Mangere,Christian Heritage NZ,ordinary,advanced,local,6
2005,Mangere,Christian Heritage NZ,special,advanced,local,1
2005,Mangere,Christian Heritage NZ,special,advanced,overseas,3
2005,Mangere,Democrats for Social Credit,ordinary,normal,local,5
2005,Mangere,Democrats for Social Credit,special,normal,local,0
2005,Mangere,Democrats for Social Credit,ordinary,advanced,local,0
